race_id,combo,odds
149193,2-1-5,324.3
149193,3-1-5,566.4
149193,4-1-5,14
149193,5-1-4,200
149193,6-1-4,174.2
149193,1-2-6,93.9
149193,2-1-6,215.3
149193,3-1-6,713.2
149193,4-1-6,9.6
149193,5-1-6,379.8
149193,6-1-5,688.4
149193,1-3-2,162.6
149193,2-3-1,563.2
149193,3-2-1,711.4
149193,4-2-1,19.7
149193,5-2-1,754.8
149193,6-2-1,656.5
149193,1-3-4,65.1
149193,2-3-4,445.8
149193,3-2-4,395.4
149193,4-2-3,112.6
149193,5-2-3,1370
149193,6-2-3,2155
149193,1-3-5,248.2
149193,2-3-5,1001
149193,3-2-5,926.5
149193,4-2-5,47.5
149193,5-2-4,491.5
149193,6-2-4,431
149193,1-3-6,222.1
149193,2-3-6,962.4
149193,3-2-6,895.8
149193,4-2-6,28.8
149193,5-2-6,799.4
149193,6-2-5,1573
149193,1-4-2,10.7
149193,2-4-1,54.5
149193,3-4-1,184
149193,4-3-1,100.1
149193,5-3-1,1525
149193,6-3-1,2124
149193,1-4-3,34
149193,2-4-3,274.1
149193,3-4-2,281.3
149193,4-3-2,172.5
149193,5-3-2,1339
149193,6-3-2,2499
149193,1-4-5,17.9
149193,2-4-5,210.1
149193,3-4-5,346.2
149193,4-3-5,164.8
149193,5-3-4,1058
149193,6-3-4,1204
149193,1-4-6,12.6
149193,2-4-6,107.7
149193,3-4-6,290.4
149193,4-3-6,129.5
149193,5-3-6,1739
149193,6-3-5,2655
149193,1-5-2,217
149193,2-5-1,573
149193,3-5-1,1097
149193,4-5-1,20.8
149193,5-4-1,153.6
149193,6-4-1,135.9
149193,1-5-3,340.2
149193,2-5-3,1093
149193,3-5-2,1081
149193,4-5-2,38.3
149193,5-4-2,253.3
149193,6-4-2,183.4
149193,1-5-4,90
149193,2-5-4,499.8
149193,3-5-4,732.5
149193,4-5-3,104.8
149193,5-4-3,711.4
149193,6-4-3,713.2
149193,1-5-6,194.8
149193,2-5-6,682.1
149193,3-5-6,1161
149193,4-5-6,17.9
149193,5-4-6,159.9
149193,6-4-5,255.7
149193,1-6-2,165.4
149193,2-6-1,406.8
149193,3-6-1,1036
149193,4-6-1,16.9
149193,5-6-1,486.7
149193,6-5-1,898.5
149193,1-6-3,308.1
149193,2-6-3,1175
149193,3-6-2,1298
149193,4-6-2,28.8
149193,5-6-2,718.3
149193,6-5-2,1436
149193,1-6-4,62.2
149193,2-6-4,289
149193,3-6-4,688.4
149193,4-6-3,84.4
149193,5-6-3,1254
149193,6-5-3,2203
149193,1-6-5,218.8
149193,2-6-5,788.8
149193,3-6-5,1234
149193,4-6-5,22.4
149193,5-6-4,260.8
149193,6-5-4,394.4
149194,1-2-3,18.8
149194,2-1-3,14.1
149194,3-1-2,16.4
149194,4-1-2,416.4
149194,5-1-2,104.4
149194,6-1-2,700.4
149194,1-2-4,89.1
149194,2-1-4,63
149194,3-1-4,58.1
149194,4-1-3,372.7
149194,5-1-3,91.7
149194,6-1-3,749.6
149194,1-2-5,41.2
149194,2-1-5,34.1
149194,3-1-5,25.5
149194,4-1-5,531.3
149194,5-1-4,336.6
149194,6-1-4,1386
149194,1-2-6,202.4
149194,2-1-6,145
149194,3-1-6,168.7
149194,4-1-6,1146
149194,5-1-6,292.5
149194,6-1-5,943.3
149194,1-3-2,19.1
149194,2-3-1,16.6
149194,3-2-1,16.8
149194,4-2-1,371.7
149194,5-2-1,97
149194,6-2-1,616.3
149194,1-3-4,78.8
149194,2-3-4,42.5
149194,3-2-4,38.4
149194,4-2-3,220.1
149194,5-2-3,45.4
149194,6-2-3,412.7
149194,1-3-5,29.8
149194,2-3-5,13.7
149194,3-2-5,11.5
149194,4-2-5,310.2
